CommonID;SectorName;Style;TextRUSingle;TextRUPrular;TextENSingle;TextENPrular;TextUASingle;TextUAPrular;;
NTFC0005;notifications;neutral;Подтверждено;;Confirmed;;Підтверджено;;notifications_confirmed;
NTFC0005;notifications;business;Подтверждено;;Confirmed;;Підтверджено;;notifications_confirmed;
NTFC0005;notifications;friendly;Подтверждено;;Confirmed;;Підтверджено;;notifications_confirmed;
NTFC0006;notifications;neutral;Отменено;;Declined;;Скасовано;;notifications_declined;
NTFC0006;notifications;business;Отменено;;Declined;;Скасовано;;notifications_declined;
NTFC0006;notifications;friendly;Отменено;;Declined;;Скасовано;;notifications_declined;
NTFC0007;notifications;neutral;Экран будет автоматически закрыт через <b>%@ секунды</b>, вы можете вернуться в приложение или сайт продавца.;;This screen will be closed in <b>%@ seconds</b>, you can return to the merchant app or web site.;;Екран буде автоматично закрито через <b>%@ секунди</b>, ви можете повернутись в додаток чи сайт продавця.;;notifications_close_in;
NTFC0007;notifications;business;Экран будет автоматически закрыт через <b>%@ секунды</b>, вы можете вернуться в приложение или сайт продавца.;;This screen will be closed in <b>%@ seconds</b>, you can return to the merchant app or web site.;;Екран буде автоматично закрито через <b>%@ секунди</b>, ви можете повернутись в додаток чи сайт продавця.;;notifications_close_in;
NTFC0007;notifications;friendly;Экран будет автоматически закрыт через <b>%@ секунды</b>, вы можете вернуться в приложение или сайт продавца.;;This screen will be closed in <b>%@ seconds</b>, you can return to the merchant app or web site.;;Екран буде автоматично закрито через <b>%@ секунди</b>, ви можете повернутись в додаток чи сайт продавця.;;notifications_close_in;
NTFC0008;notifications;neutral;PUSH-оповещения;;PUSH-оповещения;;PUSH-оповещения;;notifications_push_desktop_title;
NTFC0008;notifications;business;PUSH-оповещения;;PUSH-оповещения;;PUSH-оповещения;;notifications_push_desktop_title;
NTFC0008;notifications;friendly;PUSH-оповещения;;PUSH-оповещения;;PUSH-оповещения;;notifications_push_desktop_title;
NTFC0009;notifications;neutral;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;notifications_push_desktop_subtitle;
NTFC0009;notifications;business;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;notifications_push_desktop_subtitle;
NTFC0009;notifications;friendly;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;Хотите ли получать все Push-уведомления по транзакциям и сообщения от банка на данное устройство?;;notifications_push_desktop_subtitle;
NTFC0010;notifications;neutral;На вашем устройстве не настроен Touch ID;;На вашем устройстве не настроен Touch ID;;На вашем устройстве не настроен Touch ID;;notifications_3ds_biometrics_touchID_error_title;
NTFC0010;notifications;business;На вашем устройстве не настроен Touch ID;;На вашем устройстве не настроен Touch ID;;На вашем устройстве не настроен Touch ID;;notifications_3ds_biometrics_touchID_error_title;
NTFC0010;notifications;friendly;На вашем устройстве не настроен Touch ID;;На вашем устройстве не настроен Touch ID;;На вашем устройстве не настроен Touch ID;;notifications_3ds_biometrics_touchID_error_title;
NTFC0011;notifications;neutral;На вашем устройстве не настроен Face ID;;На вашем устройстве не настроен Face ID;;На вашем устройстве не настроен Face ID;;notifications_3ds_biometrics_faceID_error_title;
NTFC0011;notifications;business;На вашем устройстве не настроен Face ID;;На вашем устройстве не настроен Face ID;;На вашем устройстве не настроен Face ID;;notifications_3ds_biometrics_faceID_error_title;
NTFC0011;notifications;friendly;На вашем устройстве не настроен Face ID;;На вашем устройстве не настроен Face ID;;На вашем устройстве не настроен Face ID;;notifications_3ds_biometrics_faceID_error_title;
NTFC0012;notifications;neutral;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;notifications_3ds_biometrics_error_subtitle;
NTFC0012;notifications;business;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;notifications_3ds_biometrics_error_subtitle;
NTFC0012;notifications;friendly;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;Для осуществления оплаты вернитесь назад и выберите способ подтверждения через отправку кода в SMS;;notifications_3ds_biometrics_error_subtitle;
NTFC0013;notifications;neutral;Биометрия была заблокирована;;Биометрия была заблокирована;;Биометрия была заблокирована;;notifications_3ds_biometrics_blocked_title;
NTFC0013;notifications;business;Биометрия была заблокирована;;Биометрия была заблокирована;;Биометрия была заблокирована;;notifications_3ds_biometrics_blocked_title;
NTFC0013;notifications;friendly;Биометрия была заблокирована;;Биометрия была заблокирована;;Биометрия была заблокирована;;notifications_3ds_biometrics_blocked_title;
CMMN0001;communalPayments;neutral;Введите название предприятия, номер расчетного счета или ЕДРПОУ;;Enter the name of the company, account number or EDRPOU;;Введіть назву підприємства, номер розрахункового рахунку або ЄДРПОУ;;communalPayment-search-info;
CMMN0001;communalPayments;business;Введите название предприятия, номер расчетного счета или ЕДРПОУ;;Enter the name of the company, account number or EDRPOU;;Введіть назву підприємства, номер розрахункового рахунку або ЄДРПОУ;;communalPayment-search-info;
CMMN0001;communalPayments;friendly;Введите название предприятия, номер расчетного счета или ЕДРПОУ;;Enter the name of the company, account number or EDRPOU;;Введіть назву підприємства, номер розрахункового рахунку або ЄДРПОУ;;communalPayment-search-info;
CMMN0002;communalPayments;neutral;Нічого не знайдено;;Нічого не знайдено;;Нічого не знайдено;;communalPayment-search-empty;
CMMN0002;communalPayments;business;Нічого не знайдено;;Нічого не знайдено;;Нічого не знайдено;;communalPayment-search-empty;
CMMN0002;communalPayments;friendly;Нічого не знайдено;;Нічого не знайдено;;Нічого не знайдено;;communalPayment-search-empty;
CMMN0003;communalPayments;neutral;Новый платеж;;New payment;;Новий платіж;;communalPayment-title;
CMMN0003;communalPayments;business;Новый платеж;;New payment;;Новий платіж;;communalPayment-title;
CMMN0003;communalPayments;friendly;Новый платеж;;New payment;;Новий платіж;;communalPayment-title;
CMMN0004;communalPayments;neutral;Популярні платежі;;Популярні платежі;;Популярні платежі;;communalPayment-popularPayments-title;
CMMN0004;communalPayments;business;Популярні платежі;;Популярні платежі;;Популярні платежі;;communalPayment-popularPayments-title;
CMMN0004;communalPayments;friendly;Популярні платежі;;Популярні платежі;;Популярні платежі;;communalPayment-popularPayments-title;
CMMN0005;communalPayments;neutral;Продолжить;;Next;;Продовжити;;communalPayment-requisitesSearch-nextButton;
CMMN0005;communalPayments;business;Продолжить;;Next;;Продовжити;;communalPayment-requisitesSearch-nextButton;
CMMN0005;communalPayments;friendly;Продолжить;;Next;;Продовжити;;communalPayment-requisitesSearch-nextButton;
CMMN0006;communalPayments;neutral;Варіант пошуку;;Варіант пошуку;;Варіант пошуку;;communalPayment-requisitesSearch-group-title;
CMMN0006;communalPayments;business;Варіант пошуку;;Варіант пошуку;;Варіант пошуку;;communalPayment-requisitesSearch-group-title;
CMMN0006;communalPayments;friendly;Варіант пошуку;;Варіант пошуку;;Варіант пошуку;;communalPayment-requisitesSearch-group-title;
CMMN0007;communalPayments;neutral;Не вибрано;;Не вибрано;;Не вибрано;;communalPayment-requisitesSearch-notSelected;
CMMN0007;communalPayments;business;Не вибрано;;Не вибрано;;Не вибрано;;communalPayment-requisitesSearch-notSelected;
CMMN0007;communalPayments;friendly;Не вибрано;;Не вибрано;;Не вибрано;;communalPayment-requisitesSearch-notSelected;
CMMN0008;communalPayments;neutral;Вкажіть платника;;Вкажіть платника;;Вкажіть платника;;communalPayment-requisitesSearch-payerSelection-title;
CMMN0008;communalPayments;business;Вкажіть платника;;Вкажіть платника;;Вкажіть платника;;communalPayment-requisitesSearch-payerSelection-title;
CMMN0008;communalPayments;friendly;Вкажіть платника;;Вкажіть платника;;Вкажіть платника;;communalPayment-requisitesSearch-payerSelection-title;
CMMN0009;communalPayments;neutral;Адреса;;Адреса;;Адреса;;communalPayment-inputFields-addressTitle;
CMMN0009;communalPayments;business;Адреса;;Адреса;;Адреса;;communalPayment-inputFields-addressTitle;
CMMN0009;communalPayments;friendly;Адреса;;Адреса;;Адреса;;communalPayment-inputFields-addressTitle;
CMMN0010;communalPayments;neutral;Деталі;;Деталі;;Деталі;;communalPayment-inputFields-detailsTitle;
CMMN0010;communalPayments;business;Деталі;;Деталі;;Деталі;;communalPayment-inputFields-detailsTitle;
CMMN0010;communalPayments;friendly;Деталі;;Деталі;;Деталі;;communalPayment-inputFields-detailsTitle;
CMMN0011;communalPayments;neutral;Початок періоду;;Початок періоду;;Початок періоду;;communalPayment-inputFields-parameters-beginPeriod;
CMMN0011;communalPayments;business;Початок періоду;;Початок періоду;;Початок періоду;;communalPayment-inputFields-parameters-beginPeriod;
CMMN0011;communalPayments;friendly;Початок періоду;;Початок періоду;;Початок періоду;;communalPayment-inputFields-parameters-beginPeriod;
CMMN0012;communalPayments;neutral;Кінець періоду;;Кінець періоду;;Кінець періоду;;communalPayment-inputFields-parameters-endPeriod;
CMMN0012;communalPayments;business;Кінець періоду;;Кінець періоду;;Кінець періоду;;communalPayment-inputFields-parameters-endPeriod;
CMMN0012;communalPayments;friendly;Кінець періоду;;Кінець періоду;;Кінець періоду;;communalPayment-inputFields-parameters-endPeriod;
CMMN0013;communalPayments;neutral;Сума;;Сума;;Сума;;communalPayment-inputFields-amountTitle;
CMMN0013;communalPayments;business;Сума;;Сума;;Сума;;communalPayment-inputFields-amountTitle;
CMMN0013;communalPayments;friendly;Сума;;Сума;;Сума;;communalPayment-inputFields-amountTitle;
CMMN0014;communalPayments;neutral;Комісія;;Комісія;;Комісія;;communalPayment-inputFields-commissionTitle;
CMMN0014;communalPayments;business;Комісія;;Комісія;;Комісія;;communalPayment-inputFields-commissionTitle;
CMMN0014;communalPayments;friendly;Комісія;;Комісія;;Комісія;;communalPayment-inputFields-commissionTitle;
CMMN0015;communalPayments;neutral;Включаючи переплату;;Включаючи переплату;;Включаючи переплату;;communalPayment-inputFields-overpayment;
CMMN0015;communalPayments;business;Включаючи переплату;;Включаючи переплату;;Включаючи переплату;;communalPayment-inputFields-overpayment;
CMMN0015;communalPayments;friendly;Включаючи переплату;;Включаючи переплату;;Включаючи переплату;;communalPayment-inputFields-overpayment;
CMMN0016;communalPayments;neutral;Сплатити;;Сплатити;;Сплатити;;communalPayment-inputFields-payButton;
CMMN0016;communalPayments;business;Сплатити;;Сплатити;;Сплатити;;communalPayment-inputFields-payButton;
CMMN0016;communalPayments;friendly;Сплатити;;Сплатити;;Сплатити;;communalPayment-inputFields-payButton;
CMMN0017;communalPayments;neutral;Вкажіть суму до сплати;;Вкажіть суму до сплати;;Вкажіть суму до сплати;;communalPayment-inputFields-parameters-amountTitle;
CMMN0017;communalPayments;business;Вкажіть суму до сплати;;Вкажіть суму до сплати;;Вкажіть суму до сплати;;communalPayment-inputFields-parameters-amountTitle;
CMMN0017;communalPayments;friendly;Вкажіть суму до сплати;;Вкажіть суму до сплати;;Вкажіть суму до сплати;;communalPayment-inputFields-parameters-amountTitle;
CMMN0018;communalPayments;neutral;Попередні;;Попередні;;Попередні;;communalPayment-inputFields-parameters-counterPrevious-title;
CMMN0018;communalPayments;business;Попередні;;Попередні;;Попередні;;communalPayment-inputFields-parameters-counterPrevious-title;
CMMN0018;communalPayments;friendly;Попередні;;Попередні;;Попередні;;communalPayment-inputFields-parameters-counterPrevious-title;
CMMN0019;communalPayments;neutral;Попередні: %@;;Попередні: %@;;Попередні: %@;;communalPayment-inputFields-parameters-counterPrevious;
CMMN0019;communalPayments;business;Попередні: %@;;Попередні: %@;;Попередні: %@;;communalPayment-inputFields-parameters-counterPrevious;
CMMN0019;communalPayments;friendly;Попередні: %@;;Попередні: %@;;Попередні: %@;;communalPayment-inputFields-parameters-counterPrevious;
CMMN0020;communalPayments;neutral;Поточні;;Поточні;;Поточні;;communalPayment-inputFields-parameters-counterCurrent-title;
CMMN0020;communalPayments;business;Поточні;;Поточні;;Поточні;;communalPayment-inputFields-parameters-counterCurrent-title;
CMMN0020;communalPayments;friendly;Поточні;;Поточні;;Поточні;;communalPayment-inputFields-parameters-counterCurrent-title;
CMMN0021;communalPayments;neutral;Поточні: %@;;Поточні: %@;;Поточні: %@;;communalPayment-inputFields-parameters-counterCurrent;
CMMN0021;communalPayments;business;Поточні: %@;;Поточні: %@;;Поточні: %@;;communalPayment-inputFields-parameters-counterCurrent;
CMMN0021;communalPayments;friendly;Поточні: %@;;Поточні: %@;;Поточні: %@;;communalPayment-inputFields-parameters-counterCurrent;
CMMN0022;communalPayments;neutral;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;communalPayment-inputFields-parameters-counterError;
CMMN0022;communalPayments;business;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;communalPayment-inputFields-parameters-counterError;
CMMN0022;communalPayments;friendly;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;communalPayment-inputFields-parameters-counterError;
CMMN0023;communalPayments;neutral;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;communalPayment-inputFields-parameters-periodError;
CMMN0023;communalPayments;business;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;communalPayment-inputFields-parameters-periodError;
CMMN0023;communalPayments;friendly;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;Поточні значення не можуть бути меньшими за попередні;;communalPayment-inputFields-parameters-periodError;
CMMN0024;communalPayments;neutral;Різниця: %@;;Різниця: %@;;Різниця: %@;;communalPayment-inputFields-parameters-counterDelta;
CMMN0024;communalPayments;business;Різниця: %@;;Різниця: %@;;Різниця: %@;;communalPayment-inputFields-parameters-counterDelta;
CMMN0024;communalPayments;friendly;Різниця: %@;;Різниця: %@;;Різниця: %@;;communalPayment-inputFields-parameters-counterDelta;
CMMN0025;communalPayments;neutral;Різниця;;Різниця;;Різниця;;communalPayment-inputFields-parameters-counterDelta-title;
CMMN0025;communalPayments;business;Різниця;;Різниця;;Різниця;;communalPayment-inputFields-parameters-counterDelta-title;
CMMN0025;communalPayments;friendly;Різниця;;Різниця;;Різниця;;communalPayment-inputFields-parameters-counterDelta-title;
CMMN0026;communalPayments;neutral;Тариф;;Тариф;;Тариф;;communalPayment-inputFields-parameters-counterTarif;
CMMN0026;communalPayments;business;Тариф;;Тариф;;Тариф;;communalPayment-inputFields-parameters-counterTarif;
CMMN0026;communalPayments;friendly;Тариф;;Тариф;;Тариф;;communalPayment-inputFields-parameters-counterTarif;
CMMN0027;communalPayments;neutral;Сохранить;;Save;;Зберегти;;communalPayment-inputFields-parameters-save;
CMMN0027;communalPayments;business;Сохранить;;Save;;Зберегти;;communalPayment-inputFields-parameters-save;
CMMN0027;communalPayments;friendly;Сохранить;;Save;;Зберегти;;communalPayment-inputFields-parameters-save;
CMMN0028;communalPayments;business;Операция успешна!;;Operation successful!;;Операція успішна!;;communalPayment-statusScreen-success-title;
CMMN0028;communalPayments;neutral;Операция успешна!;;Operation successful!;;Операція успішна!;;communalPayment-statusScreen-success-title;
CMMN0028;communalPayments;friendly;Операция успешна!;;Operation successful!;;Операція успішна!;;communalPayment-statusScreen-success-title;
CMMN0029;communalPayments;business;Ти можеш створити шаблон та додати його на робочий стол;;Ти можеш створити шаблон та додати його на робочий стол;;Ти можеш створити шаблон та додати його на робочий стол;;communalPayment-statusScreen-success-description;
CMMN0029;communalPayments;neutral;Ти можеш створити шаблон та додати його на робочий стол;;Ти можеш створити шаблон та додати його на робочий стол;;Ти можеш створити шаблон та додати його на робочий стол;;communalPayment-statusScreen-success-description;
CMMN0029;communalPayments;friendly;Ти можеш створити шаблон та додати його на робочий стол;;Ти можеш створити шаблон та додати його на робочий стол;;Ти можеш створити шаблон та додати його на робочий стол;;communalPayment-statusScreen-success-description;
CMMN0030;communalPayments;neutral;Ошибка;;Error;;Помилка;;communalPayment-error-title;
CMMN0030;communalPayments;business;Ошибка;;Error;;Помилка;;communalPayment-error-title;
CMMN0030;communalPayments;friendly;Ошибка;;Error;;Помилка;;communalPayment-error-title;
CMMN0031;communalPayments;business;Операція не успішна;;Операція не успішна;;Операція не успішна;;communalPayment-statusScreen-error-title;
CMMN0031;communalPayments;neutral;Операція не успішна;;Операція не успішна;;Операція не успішна;;communalPayment-statusScreen-error-title;
CMMN0031;communalPayments;friendly;Операція не успішна;;Операція не успішна;;Операція не успішна;;communalPayment-statusScreen-error-title;
CMMN0032;communalPayments;business;Спробуйте повторити її пізніше;;Спробуйте повторити її пізніше;;Спробуйте повторити її пізніше;;communalPayment-statusScreen-error-description;
CMMN0032;communalPayments;neutral;Спробуйте повторити її пізніше;;Спробуйте повторити її пізніше;;Спробуйте повторити її пізніше;;communalPayment-statusScreen-error-description;
CMMN0032;communalPayments;friendly;Спробуйте повторити її пізніше;;Спробуйте повторити її пізніше;;Спробуйте повторити її пізніше;;communalPayment-statusScreen-error-description;
CMMN0033;communalPayments;neutral;Створити шаблон;;Створити шаблон;;Створити шаблон;;communalPayment-statusScreen-createTemplate-title;
CMMN0033;communalPayments;business;Створити шаблон;;Створити шаблон;;Створити шаблон;;communalPayment-statusScreen-createTemplate-title;
CMMN0033;communalPayments;friendly;Сохранить;;Save;;Зберегти;;communalPayment-statusScreen-createTemplate-title;
CMMN0034;communalPayments;neutral;Отримати квитанцію;;Отримати квитанцію;;Отримати квитанцію;;communalPayment-statusScreen-getBill-title;
CMMN0034;communalPayments;business;Отримати квитанцію;;Отримати квитанцію;;Отримати квитанцію;;communalPayment-statusScreen-getBill-title;
CMMN0034;communalPayments;friendly;Отримати квитанцію;;Отримати квитанцію;;Отримати квитанцію;;communalPayment-statusScreen-getBill-title;
CMMN0035;communalPayments;neutral;Перейти на головний екран;;Перейти на головний екран;;Перейти на головний екран;;communalPayment-statusScreen-backToDesktop-title;
CMMN0035;communalPayments;business;Перейти на головний екран;;Перейти на головний екран;;Перейти на головний екран;;communalPayment-statusScreen-backToDesktop-title;
CMMN0035;communalPayments;friendly;Перейти на головний екран;;Перейти на головний екран;;Перейти на головний екран;;communalPayment-statusScreen-backToDesktop-title;
CMMN0036;communalPayments;neutral;Перевірьте, будь ласка, правельність вводу параметрів;;Перевірьте, будь ласка, правельність вводу параметрів;;Перевірьте, будь ласка, правельність вводу параметрів;;communalPayment-parametersError-text;
CMMN0036;communalPayments;business;Перевірьте, будь ласка, правельність вводу параметрів;;Перевірьте, будь ласка, правельність вводу параметрів;;Перевірьте, будь ласка, правельність вводу параметрів;;communalPayment-parametersError-text;
CMMN0036;communalPayments;friendly;Перевірьте, будь ласка, правельність вводу параметрів;;Перевірьте, будь ласка, правельність вводу параметрів;;Перевірьте, будь ласка, правельність вводу параметрів;;communalPayment-parametersError-text;
CMMN0037;communalPayments;neutral;Попробовать еще раз;;Try again;;Спробувати ще раз;;communalPayment-parametersError-button;
CMMN0037;communalPayments;business;Попробовать еще раз;;Try again;;Спробувати ще раз;;communalPayment-parametersError-button;
CMMN0037;communalPayments;friendly;Попробовать еще раз;;Try again;;Спробувати ще раз;;communalPayment-parametersError-button;
CMMN0038;communalPayments;neutral;Не все поля заполнены;;Не все поля заполнены;;Не все поля заполнены;;communalPayment-services-emptyError-text;
CMMN0038;communalPayments;business;Не все поля заполнены;;Не все поля заполнены;;Не все поля заполнены;;communalPayment-services-emptyError-text;
CMMN0038;communalPayments;friendly;Не все поля заполнены;;Не все поля заполнены;;Не все поля заполнены;;communalPayment-services-emptyError-text;
CMMN0039;communalPayments;neutral;Обязательное поле;;Обязательное поле;;Обязательное поле;;communalPayment-services-requiredError-text;
CMMN0039;communalPayments;business;Обязательное поле;;Обязательное поле;;Обязательное поле;;communalPayment-services-requiredError-text;
CMMN0039;communalPayments;friendly;Обязательное поле;;Обязательное поле;;Обязательное поле;;communalPayment-services-requiredError-text;
CMMN0040;communalPayments;neutral;У вас нет счетов для проведения перевода;;У вас нет счетов для проведения перевода;;У вас нет счетов для проведения перевода;;communalPayment-accountsError-title;
CMMN0040;communalPayments;business;У вас нет счетов для проведения перевода;;У вас нет счетов для проведения перевода;;У вас нет счетов для проведения перевода;;communalPayment-accountsError-title;
CMMN0040;communalPayments;friendly;У вас нет счетов для проведения перевода;;У вас нет счетов для проведения перевода;;У вас нет счетов для проведения перевода;;communalPayment-accountsError-title;
CMMN0041;communalPayments;neutral;Підтвердження операції
%@;;Підтвердження операції
%@;;Підтвердження операції
%@;;communalPayment-otp-title;
CMMN0041;communalPayments;business;Підтвердження операції
%@;;Підтвердження операції
%@;;Підтвердження операції
%@;;communalPayment-otp-title;
CMMN0041;communalPayments;friendly;Підтвердження операції
%@;;Підтвердження операції
%@;;Підтвердження операції
%@;;communalPayment-otp-title;
FLTR0001;filters;friendly;Приходные;;Incoming;;Прибуткові;;filters-operation-incoming-type;
FLTR0001;filters;business;Приходные;;Incoming;;Прибуткові;;filters-operation-incoming-type;
FLTR0001;filters;neutral;Приходные;;Incoming;;Прибуткові;;filters-operation-incoming-type;
FLTR0002;filters;friendly;Расходные;;Outcoming;;Витратні;;filters-operation-outcoming-type;
FLTR0002;filters;business;Расходные;;Outcoming;;Витратні;;filters-operation-outcoming-type;
FLTR0002;filters;neutral;Расходные;;Outcoming;;Витратні;;filters-operation-outcoming-type;
FLTR0003;filters;friendly;Все операции;;All operations;;Всі операції;;filters-operation-all-type;
FLTR0003;filters;business;Все операции;;All operations;;Всі операції;;filters-operation-all-type;
FLTR0003;filters;neutral;Все операции;;All operations;;Всі операції;;filters-operation-all-type;
FLTR0004;filters;friendly;Все валюты;;All currencies;;Всі валюти;;filter-currency-all;
FLTR0004;filters;business;Все валюты;;All currencies;;Всі валюти;;filter-currency-all;
FLTR0004;filters;neutral;Все валюты;;All currencies;;Всі валюти;;filter-currency-all;
FLTR0005;filters;friendly;Гривна;;Hryvnia;;Гривня;;filter-currency-uah;
FLTR0005;filters;business;Гривна;;Hryvnia;;Гривня;;filter-currency-uah;
FLTR0005;filters;neutral;Гривна;;Hryvnia;;Гривня;;filter-currency-uah;
FLTR0006;filters;friendly;Доллар США;;US Dollar;;Долар США;;filter-currency-usd;
FLTR0006;filters;business;Доллар США;;US Dollar;;Долар США;;filter-currency-usd;
FLTR0006;filters;neutral;Доллар США;;US Dollar;;Долар США;;filter-currency-usd;
FLTR0007;filters;friendly;Евро;;Euro;;Євро;;filter-currency-eur;
FLTR0007;filters;business;Евро;;Euro;;Євро;;filter-currency-eur;
FLTR0007;filters;neutral;Евро;;Euro;;Євро;;filter-currency-eur;
FLTR0008;filters;friendly;Тип операции;;Transaction type;;Тип операції;;filters-operation-type-title;
FLTR0008;filters;business;Тип операции;;Transaction type;;Тип операції;;filters-operation-type-title;
FLTR0008;filters;neutral;Тип операции;;Transaction type;;Тип операції;;filters-operation-type-title;
FLTR0009;filters;friendly;Тип операции;;Transaction type;;Тип операції;;filters-operation-type-picker-title;
FLTR0009;filters;business;Тип операции;;Transaction type;;Тип операції;;filters-operation-type-picker-title;
FLTR0009;filters;neutral;Тип операции;;Transaction type;;Тип операції;;filters-operation-type-picker-title;
FLTR0010;filters;friendly;Валюта операции;;Transaction currency;;Валюта операції;;filters-operation-currency-title;
FLTR0010;filters;business;Валюта операции;;Transaction currency;;Валюта операції;;filters-operation-currency-title;
FLTR0010;filters;neutral;Валюта операции;;Transaction currency;;Валюта операції;;filters-operation-currency-title;
FLTR0011;filters;friendly;Валюта операции;;Transaction currency;;Валюта операції;;filters-operation-currency-picker-title;
FLTR0011;filters;business;Валюта операции;;Transaction currency;;Валюта операції;;filters-operation-currency-picker-title;
FLTR0011;filters;neutral;Валюта операции;;Transaction currency;;Валюта операції;;filters-operation-currency-picker-title;
FLTR0012;filters;friendly;Категория операции;;Transaction category;;Категорія операції;;filters-operation-category-title;
FLTR0012;filters;business;Категория операции;;Transaction category;;Категорія операції;;filters-operation-category-title;
FLTR0012;filters;neutral;Категория операции;;Transaction category;;Категорія операції;;filters-operation-category-title;
FLTR0013;filters;friendly;Начало периода;;Beginning of period;;Початок періоду;;filters-period-lower-bound-title;
FLTR0013;filters;business;Начало периода;;Beginning of period;;Початок періоду;;filters-period-lower-bound-title;
FLTR0013;filters;neutral;Начало периода;;Beginning of period;;Початок періоду;;filters-period-lower-bound-title;
FLTR0014;filters;friendly;Начало периода;;Beginning of period;;Початок періоду;;filters-period-lower-bound-picker-title;
FLTR0014;filters;business;Начало периода;;Beginning of period;;Початок періоду;;filters-period-lower-bound-picker-title;
FLTR0014;filters;neutral;Начало периода;;Beginning of period;;Початок періоду;;filters-period-lower-bound-picker-title;
FLTR0015;filters;friendly;Конец периода;;End of period;;Кінець періоду;;filters-period-upper-bound-title;
FLTR0015;filters;business;Конец периода;;End of period;;Кінець періоду;;filters-period-upper-bound-title;
FLTR0015;filters;neutral;Конец периода;;End of period;;Кінець періоду;;filters-period-upper-bound-title;
FLTR0016;filters;friendly;Конец периода;;End of period;;Кінець періоду;;filters-period-upper-bound-picker-title;
FLTR0016;filters;business;Конец периода;;End of period;;Кінець періоду;;filters-period-upper-bound-picker-title;
FLTR0016;filters;neutral;Конец периода;;End of period;;Кінець періоду;;filters-period-upper-bound-picker-title;
FLTR0017;filters;friendly;Счёт;;Account;;Рахунок;;filters-select-accounts-title;
FLTR0017;filters;business;Счёт;;Account;;Рахунок;;filters-select-accounts-title;
FLTR0017;filters;neutral;Счёт;;Account;;Рахунок;;filters-select-accounts-title;
FLTR0018;filters;friendly;Счёт;;Account;;Рахунок;;filters-select-accounts-picker-title;
FLTR0018;filters;business;Счёт;;Account;;Рахунок;;filters-select-accounts-picker-title;
FLTR0018;filters;neutral;Счёт;;Account;;Рахунок;;filters-select-accounts-picker-title;
FLTR0019;filters;friendly;Все категории;;All categories;;Усі категорії;;filter-category-all;
FLTR0019;filters;business;Все категории;;All categories;;Усі категорії;;filter-category-all;
FLTR0019;filters;neutral;Все категории;;All categories;;Усі категорії;;filter-category-all;
FLTR0020;filters;friendly;Продукты;;Products;;Продукти;;filter-category-food;
FLTR0020;filters;business;Продукты;;Products;;Продукти;;filter-category-food;
FLTR0020;filters;neutral;Продукты;;Products;;Продукти;;filter-category-food;
FLTR0021;filters;friendly;Детские товары;;Children's products;;Дитячі товари;;filter-category-goods-for-kids;
FLTR0021;filters;business;Детские товары;;Children's products;;Дитячі товари;;filter-category-goods-for-kids;
FLTR0021;filters;neutral;Детские товары;;Children's products;;Дитячі товари;;filter-category-goods-for-kids;
FLTR0022;filters;friendly;Применить;;Apply;;Застосувати;;filters-apply-button-title;
FLTR0022;filters;business;Применить;;Apply;;Застосувати;;filters-apply-button-title;
FLTR0022;filters;neutral;Применить;;Apply;;Застосувати;;filters-apply-button-title;
FLTR0023;filters;friendly;Отменить все фильтры;;Cancel all filters;;Скасувати всі фільтри;;filters-removeAllFilters-button-title;
FLTR0023;filters;business;Отменить все фильтры;;Cancel all filters;;Скасувати всі фільтри;;filters-removeAllFilters-button-title;
